Datetime,Price_EUR_MWh,CO2_Intensity_g_kWh,Consommation,Solar_Power_1kW,Wind_Power_1kW
2022-01-03 23:00:00,100.36,50.5982792226893,8649.5,0.0,0.0
2022-01-04 00:00:00,125.47,51.188781221849425,8121.0,0.0,0.0
2022-01-04 01:00:00,115.55,53.51984793825577,7405.5,0.0,0.0
2022-01-04 02:00:00,113.29,54.88736623071533,7004.5,0.0,0.0
2022-01-04 03:00:00,105.81,56.047748838775206,6728.5,0.0,0.0
2022-01-04 04:00:00,105.0,56.48960355543533,6627.0,0.0,0.0
2022-01-04 05:00:00,115.11,56.838022570366434,6862.5,0.0,0.0
2022-01-04 06:00:00,156.91,56.768930998097886,7612.0,0.0,0.0
2022-01-04 07:00:00,182.64,58.73948193089322,8541.0,0.0,0.0
2022-01-04 08:00:00,178.91,61.71978726180412,9567.0,0.6299089778850909,0.0
2022-01-04 09:00:00,190.0,62.240950297244815,9908.5,17.007508494182442,24.364075421733244
2022-01-04 10:00:00,189.88,61.751693499918765,10071.0,503.7430977338441,28.3971913438602
2022-01-04 11:00:00,182.42,61.792089105681214,10174.5,580.1885609143077,68.66394486726968
2022-01-04 12:00:00,182.46,61.310704924514354,10427.5,201.6145651250829,96.1807190947138
2022-01-04 13:00:00,179.59,59.985303572861895,10387.0,75.33037686262658,68.26098909319565
2022-01-04 14:00:00,179.0,59.87681156969633,10144.0,1.0846734297382292,15.072846118185478
2022-01-04 15:00:00,180.93,62.0507939153803,9836.0,-0.0,0.0
2022-01-04 16:00:00,166.69,61.12547826499281,9758.0,0.0,0.0
2022-01-04 17:00:00,189.88,63.2313105591872,10080.5,0.0,0.0
2022-01-04 18:00:00,184.94,64.42012190464,10554.0,0.0,0.0
2022-01-04 19:00:00,178.99,60.8730349617977,10909.5,0.0,0.0
2022-01-04 20:00:00,156.12,61.23297437120579,10648.0,0.0,0.0
2022-01-04 21:00:00,148.65,57.9730936948589,9899.5,0.0,0.0
2022-01-04 22:00:00,137.92,55.782804440208764,9426.5,0.0,0.0
2022-01-04 23:00:00,105.0,53.48476496357337,9630.5,0.0,0.0
2022-01-05 00:00:00,120.11,53.08781058483422,9004.0,0.0,0.0
2022-01-05 01:00:00,105.1,53.98678662252887,8316.5,0.0,0.0
2022-01-05 02:00:00,84.5,54.8151487208614,8009.0,0.0,0.0
2022-01-05 03:00:00,75.38,55.41984511795437,7808.0,0.0,0.0
2022-01-05 04:00:00,79.11,56.33379883591975,7813.5,0.0,0.0
2022-01-05 05:00:00,94.79,55.487081113293925,8138.0,0.0,0.0
2022-01-05 06:00:00,169.04,54.75742714807778,8897.5,0.0,0.0
2022-01-05 07:00:00,215.98,56.95360834401244,9887.0,0.0,0.0
2022-01-05 08:00:00,211.13,59.3928328588874,10964.5,1.2514956973254074,0.0
2022-01-05 09:00:00,226.52,59.71030803599612,11455.5,-0.0,0.0
2022-01-05 10:00:00,224.45,64.93443967205292,11511.5,3.3389820127683967,0.0
2022-01-05 11:00:00,202.8,66.80945994690549,11410.5,31.115043817619625,0.0
2022-01-05 12:00:00,205.0,66.38717068116583,11420.5,36.16521249648039,0.0
2022-01-05 13:00:00,197.34,63.716760717958195,11225.5,3.231691253603051,0.0
2022-01-05 14:00:00,195.6,61.27775036233827,10900.5,-0.0,0.0
2022-01-05 15:00:00,200.0,64.45438246240259,10628.5,0.0174855955479796,0.0
2022-01-05 16:00:00,206.07,67.3873083175584,10575.0,0.0,0.0
2022-01-05 17:00:00,242.1,68.67829177612577,11034.5,0.0,0.0
2022-01-05 18:00:00,265.0,68.04505424193229,11761.0,0.0,0.0
2022-01-05 19:00:00,265.0,67.54232971764614,12173.0,0.0,0.0
2022-01-05 20:00:00,241.93,67.50849062781782,11824.0,0.0,0.0
2022-01-05 21:00:00,218.95,68.13519680901504,11038.0,0.0,0.0
2022-01-05 22:00:00,207.46,68.49143525593257,10508.5,0.0,0.0
2022-01-05 23:00:00,200.0,67.87628114125448,10641.0,0.0,0.0
2022-01-06 00:00:00,207.15,65.56670915371957,10114.5,0.0,0.0
2022-01-06 01:00:00,204.22,61.86420715370725,9409.5,0.0,0.0
2022-01-06 02:00:00,191.82,63.09815409708338,9081.0,0.0,0.0
2022-01-06 03:00:00,180.7,69.24065650453429,8833.5,0.0,9.715701814797123
2022-01-06 04:00:00,170.1,71.4359166101659,8690.0,0.0,9.614151028047283
2022-01-06 05:00:00,194.38,73.56571089331487,8977.5,0.0,15.942163923092297
2022-01-06 06:00:00,204.22,73.43355106860812,9709.0,0.0,20.422366445251825
2022-01-06 07:00:00,228.25,75.20456683134664,10840.0,0.0,28.078635859781556
2022-01-06 08:00:00,240.98,73.7995760863321,11861.0,1.3673542154596916,61.03846348424198
2022-01-06 09:00:00,257.44,73.41623842086341,12195.5,24.117289138854836,99.69866151488846
2022-01-06 10:00:00,245.24,77.92405180079552,12267.0,569.6171578852386,130.38740999548094
2022-01-06 11:00:00,231.9,77.18614133331927,12177.5,641.7862100150801,151.76622881599195
2022-01-06 12:00:00,226.0,67.59898224592251,12205.0,641.5816961098499,169.4634666678693
2022-01-06 13:00:00,209.2,65.05491115102006,11939.5,573.5693780183976,171.13949000081666
2022-01-06 14:00:00,216.06,62.164474614701106,11426.0,438.341227402972,117.7303524850566
2022-01-06 15:00:00,230.77,63.91876745967378,11028.5,191.44150582888625,52.44748913450037
2022-01-06 16:00:00,245.95,66.88680073465463,11001.5,0.0,61.29709146352413
2022-01-06 17:00:00,274.11,68.65875426722138,11480.5,0.0,109.0045268291915
2022-01-06 18:00:00,273.44,77.20804137470805,12078.0,0.0,139.8838100770254
2022-01-06 19:00:00,278.36,74.33841811662008,12392.5,0.0,151.7752141611674
2022-01-06 20:00:00,251.71,72.25110711750429,12005.0,0.0,139.83748206920723
2022-01-06 21:00:00,229.96,73.28727156792212,11168.5,0.0,128.38804898659396
2022-01-06 22:00:00,216.44,70.53527017735414,10523.5,0.0,128.70604853607577
2022-01-06 23:00:00,210.0,69.44562811243563,10594.5,0.0,85.70257291465408
2022-01-07 00:00:00,213.47,69.10585094160811,9983.5,0.0,32.79095756750883
2022-01-07 01:00:00,189.0,65.7246653927661,9360.0,0.0,0.0
2022-01-07 02:00:00,180.0,65.09979274390741,8964.0,0.0,0.0
2022-01-07 03:00:00,164.9,60.51706858527104,8750.0,0.0,0.0
2022-01-07 04:00:00,162.8,62.12145510793318,8644.0,0.0,0.0
2022-01-07 05:00:00,165.0,62.93004920899478,8847.0,0.0,0.0
2022-01-07 06:00:00,165.2,67.11377238092324,9449.5,0.0,0.0
2022-01-07 07:00:00,215.89,67.48691994731416,10516.0,0.0,0.0
2022-01-07 08:00:00,254.19,68.93551934139066,11433.5,1.8735885046573264,18.500443990557397
2022-01-07 09:00:00,257.24,68.91433810037307,11747.0,-0.0,31.636626071183624
2022-01-07 10:00:00,254.18,68.58943136138569,11868.5,3.285837687556868,31.559667858731988
2022-01-07 11:00:00,241.22,66.8888982914981,11787.5,6.8061286934284855,32.25206541425275
2022-01-07 12:00:00,240.2,66.0266948034648,11776.0,8.909881604905607,23.24428829246451
2022-01-07 13:00:00,212.69,66.17599745155445,11559.0,11.73401831261091,6.558128851160084
2022-01-07 14:00:00,207.05,61.936075255035604,11220.0,0.3854646289969589,0.0
2022-01-07 15:00:00,210.11,63.31849403801195,10938.5,-0.0,0.0
2022-01-07 16:00:00,220.21,65.32852092319352,10933.0,0.0,14.57858821721129
2022-01-07 17:00:00,243.84,69.73408574401384,11208.0,0.0,32.008653262986726
2022-01-07 18:00:00,260.0,68.96837901238399,11685.0,0.0,44.07734820721048
2022-01-07 19:00:00,250.0,68.20616045033418,11921.0,0.0,56.8523169398946
2022-01-07 20:00:00,239.09,69.33164363747514,11634.0,0.0,67.4479028084532
2022-01-07 21:00:00,213.81,70.44891418870071,10872.0,0.0,46.25363536564088
2022-01-07 22:00:00,216.13,70.5281639589455,10317.0,0.0,40.16761026917769
2022-01-07 23:00:00,205.74,67.64264275769784,10443.5,0.0,58.92727841913171
2022-01-08 00:00:00,184.96,67.5421270972243,9953.0,0.0,76.27042120827774
2022-01-08 01:00:00,162.79,67.55083423890073,9299.0,0.0,84.70592056011566
2022-01-08 02:00:00,166.0,68.17330723223378,8879.5,0.0,84.44808525706371
2022-01-08 03:00:00,161.63,70.29706827136579,8452.0,0.0,84.41359233464222
2022-01-08 04:00:00,160.0,65.79132922619573,8273.5,0.0,75.65769919781218
2022-01-08 05:00:00,154.3,67.17384902182962,8397.5,0.0,66.96081702144956
2022-01-08 06:00:00,166.0,68.9692568842356,8583.5,0.0,51.18793873821858
2022-01-08 07:00:00,182.91,67.78037417939416,8879.5,0.0,51.31170722026332
2022-01-08 08:00:00,215.89,67.52541333908005,9394.5,-0.0,67.48964525882917
2022-01-08 09:00:00,231.0,62.485093851210515,9823.0,-0.0,75.6735946204442
2022-01-08 10:00:00,228.95,56.202571585153265,10379.0,-0.0,84.15116155628212
2022-01-08 11:00:00,215.39,54.79562949945364,10617.0,-0.0,65.70498410175526
2022-01-08 12:00:00,206.68,52.62900087561222,11045.5,-0.0,65.70340713014124
2022-01-08 13:00:00,185.0,55.390862365601635,11111.5,6.593443216016565,56.26060367432732
2022-01-08 14:00:00,169.52,57.93272862256287,10884.5,1.6836628861897829,38.00825536181959
2022-01-08 15:00:00,162.8,59.58998257273058,10690.5,3.252937834966112,30.98903469862744
2022-01-08 16:00:00,161.73,60.821704797013226,10509.0,0.0,30.82746418934238
2022-01-08 17:00:00,189.9,59.68511290464217,10560.5,0.0,43.65385400104935
2022-01-08 18:00:00,189.16,58.18046465970244,10884.5,0.0,54.8793232829559
2022-01-08 19:00:00,185.53,57.010807234493456,11136.5,0.0,71.89963672936437
2022-01-08 20:00:00,159.47,58.15349135642552,10770.5,0.0,80.81856467275975
2022-01-08 21:00:00,126.09,58.4235633163918,10255.5,0.0,90.47911140729065
2022-01-08 22:00:00,123.73,57.74910743040656,9849.0,0.0,101.25148136770038
2022-01-08 23:00:00,147.94,57.15692920678535,10197.0,0.0,111.87479809710592
2022-01-09 00:00:00,109.18,58.00194938851241,9799.5,0.0,132.46833013340037
2022-01-09 01:00:00,89.61,56.68082478357201,9112.5,0.0,166.46055845110396
2022-01-09 02:00:00,80.24,57.435125211572725,8637.0,0.0,208.26667782245784
2022-01-09 03:00:00,55.46,59.41108955864155,8256.0,0.0,236.54581873788845
2022-01-09 04:00:00,45.82,61.06566331540873,8025.5,0.0,251.85747362069264
2022-01-09 05:00:00,48.5,61.03650069181877,8014.5,0.0,270.8521172534053
2022-01-09 06:00:00,74.29,60.47751747407223,8202.5,0.0,308.2397223084461
2022-01-09 07:00:00,89.78,59.701612414580104,8350.0,0.0,327.92041103392074
2022-01-09 08:00:00,104.79,58.703900259550494,8721.0,-0.0,347.15655925401643
2022-01-09 09:00:00,147.36,57.46256867752733,9248.5,-0.0,409.8560893023914
2022-01-09 10:00:00,149.48,60.83017013154381,9837.0,1.0703053215511016,473.52190165124046
2022-01-09 11:00:00,157.71,62.30803789445399,10321.0,-0.0,520.9078620226355
2022-01-09 12:00:00,167.63,63.195917963294406,10918.0,29.606745401040303,494.0720090318897
2022-01-09 13:00:00,165.06,63.96650144323705,11032.5,1.7276471730972036,407.1012136275245
2022-01-09 14:00:00,170.09,65.77896960098059,10541.5,0.3393163325895797,332.36830344030665
2022-01-09 15:00:00,189.04,71.41604957241168,10073.0,0.3973646434655951,335.17724319171435
2022-01-09 16:00:00,190.96,73.13190965235486,9925.0,0.0,396.224672044309
2022-01-09 17:00:00,223.3,75.65361637422221,10099.0,0.0,450.3923249376159
2022-01-09 18:00:00,243.94,78.84175384354657,10727.5,0.0,496.6265239386733
2022-01-09 19:00:00,240.0,79.10068088916802,11159.0,0.0,449.0156894048973
2022-01-09 20:00:00,230.82,80.2868102191731,11022.0,0.0,389.6310989003743
2022-01-09 21:00:00,214.02,81.58471175044846,10467.5,0.0,327.7109983095118
2022-01-09 22:00:00,215.88,83.86105766788657,9961.0,0.0,267.88204752467647
2022-01-09 23:00:00,203.8,83.02952928800136,10174.0,0.0,272.0626587266181
2022-01-10 00:00:00,196.23,81.99066489317431,9697.0,0.0,322.0880607842719
2022-01-10 01:00:00,191.85,79.6995299829444,9000.5,0.0,271.80678092266845
2022-01-10 02:00:00,195.91,82.10205845510393,8575.5,0.0,186.505699588402
2022-01-10 03:00:00,186.66,77.77502764055515,8247.5,0.0,146.26499622871424
2022-01-10 04:00:00,178.04,80.40909557568698,8166.0,0.0,139.79981015734242
2022-01-10 05:00:00,191.65,87.16935988678088,8426.5,0.0,170.60653892145262
2022-01-10 06:00:00,237.44,90.53252121269449,9237.5,0.0,203.7625701179199
2022-01-10 07:00:00,299.95,97.1796495189923,10404.0,0.0,218.99874261172303
2022-01-10 08:00:00,313.92,101.6334313007377,11500.5,0.6669769054005791,220.0068185580136
2022-01-10 09:00:00,315.0,101.7598818338461,11911.0,4.610544855778034,234.3415488093042
2022-01-10 10:00:00,310.41,98.30358762191862,12054.0,1.8548115480192924,229.66464178165583
2022-01-10 11:00:00,310.08,100.40744998899183,12183.5,49.1447467286956,196.98459927275417
2022-01-10 12:00:00,300.0,99.84173907641656,12473.0,600.054555747237,156.06277015527436
2022-01-10 13:00:00,297.01,100.41577081020154,12432.5,99.76884369692245,103.0698678147918
2022-01-10 14:00:00,299.96,101.82388326778431,12154.0,0.4217536712243566,27.3947702352514
2022-01-10 15:00:00,302.73,103.1384050019124,11883.5,-0.0,0.0
2022-01-10 16:00:00,297.97,104.87071560791699,11802.5,0.0,0.0
2022-01-10 17:00:00,313.79,104.2241914314544,12021.0,0.0,0.0
2022-01-10 18:00:00,310.82,101.62419828781965,12430.0,0.0,0.0
2022-01-10 19:00:00,294.98,100.4390730367664,12781.5,0.0,0.0
2022-01-10 20:00:00,267.45,101.77470810764001,12307.0,0.0,0.0
2022-01-10 21:00:00,242.23,99.61955467354605,11493.5,0.0,0.0
2022-01-10 22:00:00,217.03,93.66671245717131,10873.5,0.0,0.0
2022-01-10 23:00:00,198.93,93.15142375793707,10898.5,0.0,0.0
2022-01-11 00:00:00,210.34,93.78556843023159,10276.5,0.0,0.0
2022-01-11 01:00:00,202.42,90.95133615740482,9599.0,0.0,0.0
2022-01-11 02:00:00,197.6,93.22281547600981,9198.5,0.0,0.0
2022-01-11 03:00:00,193.0,94.37845015017281,8914.0,0.0,0.0
2022-01-11 04:00:00,194.9,92.40965132714753,8798.0,0.0,0.0
2022-01-11 05:00:00,204.45,93.45201588497952,9110.0,0.0,0.0
2022-01-11 06:00:00,230.92,98.3729451606502,9847.5,0.0,0.0
2022-01-11 07:00:00,286.61,96.51490934436562,11000.5,0.0,8.827971678289552
2022-01-11 08:00:00,300.02,90.40723585405665,12068.0,-0.0,33.7458461446185
2022-01-11 09:00:00,297.16,89.33335390169722,12553.5,27.33360722307427,46.34063374812416
2022-01-11 10:00:00,277.02,86.52679127841986,12718.5,143.0264713117403,51.564877366873
2022-01-11 11:00:00,261.69,84.76850670731955,12818.0,215.7592949925173,92.69036315719106
2022-01-11 12:00:00,249.44,82.69330528365197,13049.0,125.13525587510038,112.29051793041992
2022-01-11 13:00:00,247.7,83.10462604047798,12819.0,139.61039009212553,73.4089433897329
2022-01-11 14:00:00,255.01,85.65906344395033,12352.0,82.96864590457767,22.739789393461628
2022-01-11 15:00:00,277.9,87.66657903482269,11950.5,3.867289447186824,0.0
2022-01-11 16:00:00,289.94,87.90383598957735,11795.5,0.0,0.0
2022-01-11 17:00:00,316.4,88.82031731401857,12245.5,0.0,1.446506686806316
2022-01-11 18:00:00,315.9,85.59764282901963,12960.5,0.0,8.6452759384986
2022-01-11 19:00:00,309.2,83.791093031429,13341.0,0.0,15.04084419299545
2022-01-11 20:00:00,285.33,85.61224214198991,12989.0,0.0,14.982952359070806
2022-01-11 21:00:00,245.0,87.53972128680533,12121.5,0.0,19.15332152185736
2022-01-11 22:00:00,235.22,90.2704353152013,11480.5,0.0,27.588467492952937
2022-01-11 23:00:00,211.84,91.66988723769443,11489.5,0.0,45.678151856257216
2022-01-12 00:00:00,196.65,92.56155182722037,10919.5,0.0,66.78709341991285
2022-01-12 01:00:00,187.1,94.79151320673179,10164.5,0.0,94.17323629834704
2022-01-12 02:00:00,184.27,96.5071902631922,9745.5,0.0,114.32514125743585
2022-01-12 03:00:00,179.58,91.06418764482838,9467.0,0.0,125.2068133535584
2022-01-12 04:00:00,178.33,90.43429446867417,9323.0,0.0,125.96739831525352
2022-01-12 05:00:00,193.5,94.62524135109874,9556.5,0.0,147.87807488605603
2022-01-12 06:00:00,236.76,93.61304139850225,10330.0,0.0,172.4668090384552
2022-01-12 07:00:00,273.18,92.80883653011287,11406.0,0.0,229.2599464329398
2022-01-12 08:00:00,300.1,89.43509235793371,12464.5,2.0743903629847007,277.9117224498076
2022-01-12 09:00:00,292.74,85.54877105429847,12908.5,-0.0,315.5907129392064
2022-01-12 10:00:00,275.5,83.8809152197892,13092.0,527.8754764544278,429.356299999536
2022-01-12 11:00:00,258.65,83.29693321336867,13101.0,29.53076424589331,430.7867113911527
2022-01-12 12:00:00,245.11,83.65531628058716,13246.5,3.9439615966285353,322.3341523123884
2022-01-12 13:00:00,232.08,82.32184356352843,13178.5,2.5444077790848683,234.4692818410467
2022-01-12 14:00:00,234.77,84.76553563097218,12709.5,5.999627083691815,161.25699359156388
2022-01-12 15:00:00,240.01,86.80200893971082,12290.5,188.262359578486,106.36940537025914
2022-01-12 16:00:00,255.0,93.96402333440824,12199.5,0.0,59.05532369951431
2022-01-12 17:00:00,284.82,99.89129521208065,12408.0,0.0,27.75656609138013
2022-01-12 18:00:00,285.97,97.73890061168751,12940.5,0.0,7.691696307323896
2022-01-12 19:00:00,269.03,105.30522055288995,13146.0,0.0,0.0
2022-01-12 20:00:00,253.1,102.05337784188731,12664.5,0.0,0.0
2022-01-12 21:00:00,222.79,86.76127995524323,11797.0,0.0,0.0
2022-01-12 22:00:00,213.64,89.55412998161779,11177.5,0.0,8.090583363919736
2022-01-12 23:00:00,200.22,90.4729271804047,11197.0,0.0,15.012830524275293
2022-01-13 00:00:00,190.0,91.09554610181823,10542.0,0.0,19.090584733943984
2022-01-13 01:00:00,188.72,91.89403018432856,9894.0,0.0,23.02671108794761
2022-01-13 02:00:00,187.87,93.5648978845839,9494.0,0.0,32.11149726062252
2022-01-13 03:00:00,182.88,93.78588673262635,9179.0,0.0,38.883570768452095
2022-01-13 04:00:00,186.65,89.55456359640033,8999.0,0.0,38.38761830688907
2022-01-13 05:00:00,187.42,88.60661888390817,9238.5,0.0,37.93900537329082
2022-01-13 06:00:00,195.09,91.38747280507431,9941.0,0.0,44.9724262085317
2022-01-13 07:00:00,236.26,93.27763858997666,11033.0,0.0,57.82328574144463
2022-01-13 08:00:00,243.53,88.97192856229532,12065.0,134.8164824099443,106.01555895036486
2022-01-13 09:00:00,257.58,87.11449496937657,12505.5,2.5396264396990342,174.84500754644426
2022-01-13 10:00:00,254.17,85.41840942683578,12724.0,8.27975268595489,234.03336901442796
2022-01-13 11:00:00,230.0,85.38790039705441,12877.5,11.150261758170986,282.584970863791
2022-01-13 12:00:00,223.12,84.14505167925464,13133.0,13.326238021707349,313.8173837841356
2022-01-13 13:00:00,214.0,84.79176559988812,13015.5,8.961707266976514,372.64907944444656
2022-01-13 14:00:00,214.88,85.77035565390547,12604.0,4.60074535740126,329.34518482351194
2022-01-13 15:00:00,221.65,89.15667326279973,12158.5,-0.0,261.85754284544544
2022-01-13 16:00:00,243.44,89.48452776673139,11917.0,0.0,301.11165098660257
2022-01-13 17:00:00,266.3,88.61755845032047,12292.0,0.0,361.4042369316339
2022-01-13 18:00:00,274.0,86.9470000363715,12989.0,0.0,405.6140741393253
2022-01-13 19:00:00,262.95,84.22843935638696,13301.0,0.0,473.20928603606967
2022-01-13 20:00:00,252.46,85.26082657030122,12856.5,0.0,574.7275885300331
2022-01-13 21:00:00,230.1,85.35132766155523,12046.0,0.0,641.1941948920054
2022-01-13 22:00:00,217.65,86.57619840172555,11461.5,0.0,640.2737058402415
2022-01-13 23:00:00,207.99,86.90431432843003,11538.5,0.0,640.2882177754615
2022-01-14 00:00:00,205.0,88.77227843884418,10947.0,0.0,667.2192402902837
2022-01-14 01:00:00,199.96,90.52937565638864,10230.5,0.0,707.3295663215112
2022-01-14 02:00:00,196.42,92.84968576374072,9796.5,0.0,754.9723177071761
2022-01-14 03:00:00,192.77,91.53594384783321,9522.0,0.0,754.9723177071761
2022-01-14 04:00:00,192.43,91.73507087047663,9425.5,0.0,754.3919680973196
2022-01-14 05:00:00,197.6,94.38593501111959,9703.5,0.0,774.0636698435088
2022-01-14 06:00:00,218.9,93.48581780276801,10444.5,0.0,792.2432257897539
2022-01-14 07:00:00,259.24,91.68733820863355,11571.5,0.0,811.2547880244756
2022-01-14 08:00:00,284.66,89.00893884904994,12577.0,1.403589694987701,828.4275541447616
2022-01-14 09:00:00,292.5,93.64270042172879,13003.0,6.746528004509496,860.3310312523921
2022-01-14 10:00:00,274.1,95.19650037341387,13061.0,13.295074407665997,886.9775026173818
2022-01-14 11:00:00,256.54,93.8447770901272,12817.5,20.570381766566825,920.3167922301805
2022-01-14 12:00:00,243.74,85.37572764157713,12794.5,18.31476026594205,941.1664453785444
2022-01-14 13:00:00,217.97,84.81364195469394,12386.5,15.376502413308533,934.145254933321
2022-01-14 14:00:00,213.01,86.3506442844136,11895.0,14.52581141310298,919.684184622847
2022-01-14 15:00:00,220.0,88.86165074756443,11453.0,7.935154137109207,896.7114079755544
2022-01-14 16:00:00,238.05,90.6762371416551,11247.0,0.0,852.02929169524
2022-01-14 17:00:00,262.0,92.28033315276272,11530.0,0.0,799.4621172878391
